rel_path,src,dst,text_nodes,attr_texts,meta_texts
dlya_professionalov/events/prakticheskij_master_klass_kompanij_danogips_i_aspro_penza.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/prakticheskij_master_klass_kompanij_danogips_i_aspro_penza.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/prakticheskij_master_klass_kompanij_danogips_i_aspro_penza.html,302,7,0
dlya_professionalov/events/danogips_chaikovsky_07_03_2019.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/danogips_chaikovsky_07_03_2019.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/danogips_chaikovsky_07_03_2019.html,300,7,0
dlya_professionalov/events/malar_works.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/malar_works.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/malar_works.html,298,7,0
dlya_professionalov/events/texnologii_i_materialyi_dlya_finishnoj_otdelki_data_24_marta_2020_goda.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/texnologii_i_materialyi_dlya_finishnoj_otdelki_data_24_marta_2020_goda.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/texnologii_i_materialyi_dlya_finishnoj_otdelki_data_24_marta_2020_goda.html,301,7,0
dlya_professionalov/events/aktualnyie_trendyi_v_otdelochnyix_rabotax_moskva_30.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/aktualnyie_trendyi_v_otdelochnyix_rabotax_moskva_30.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/aktualnyie_trendyi_v_otdelochnyix_rabotax_moskva_30.html,331,7,3
dlya_professionalov/events/master_klass_po_produkczii_danogips_tashkent.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/master_klass_po_produkczii_danogips_tashkent.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/master_klass_po_produkczii_danogips_tashkent.html,303,7,0
dlya_professionalov/events/novinki_danogips_obzor_materialov_dlya_malyarnyix_rabot.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/novinki_danogips_obzor_materialov_dlya_malyarnyix_rabot.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/novinki_danogips_obzor_materialov_dlya_malyarnyix_rabot.html,300,7,0
dlya_professionalov/events/master_klass_po_produkczii_danogips.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/master_klass_po_produkczii_danogips.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/master_klass_po_produkczii_danogips.html,306,7,0
dlya_professionalov/events/danogips_tyumen_13_12_18.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/danogips_tyumen_13_12_18.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/danogips_tyumen_13_12_18.html,306,7,3
dlya_professionalov/events/rakticheskij_master_klass_kompanij_danogips_i_wagner_nizhnij_novgorod.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/rakticheskij_master_klass_kompanij_danogips_i_wagner_nizhnij_novgorod.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/rakticheskij_master_klass_kompanij_danogips_i_wagner_nizhnij_novgorod.html,302,7,0
dlya_professionalov/events/prakticheskij_seminar_kazan.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/prakticheskij_seminar_kazan.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/prakticheskij_seminar_kazan.html,312,7,0
dlya_professionalov/events/aktualnyie_trendyi_otdelochnyix_rabot_moskva.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/aktualnyie_trendyi_otdelochnyix_rabot_moskva.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/aktualnyie_trendyi_otdelochnyix_rabot_moskva.html,300,7,0
dlya_professionalov/events/primenenie_materialov_danogips_v_texnologiyax_professionalnoj_otdelki_14.11.19.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/primenenie_materialov_danogips_v_texnologiyax_professionalnoj_otdelki_14.11.19.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/primenenie_materialov_danogips_v_texnologiyax_professionalnoj_otdelki_14.11.19.html,304,7,0
dlya_professionalov/events/fifnish_materials_irkutsk.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/fifnish_materials_irkutsk.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/fifnish_materials_irkutsk.html,334,7,1
dlya_professionalov/events/danogips_gomel_19_4_18.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/danogips_gomel_19_4_18.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/danogips_gomel_19_4_18.html,300,7,0
dlya_professionalov/events/danogips_pyatigorsk_31_05_2018.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/danogips_pyatigorsk_31_05_2018.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/danogips_pyatigorsk_31_05_2018.html,303,7,1
dlya_professionalov/events/mexanizacziya_i_materialyi_dlya_finishnoj_otdelki_xabarovsk.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/mexanizacziya_i_materialyi_dlya_finishnoj_otdelki_xabarovsk.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/mexanizacziya_i_materialyi_dlya_finishnoj_otdelki_xabarovsk.html,302,7,0
dlya_professionalov/events/kemerovo_master_klass_09_12_2020.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/kemerovo_master_klass_09_12_2020.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/kemerovo_master_klass_09_12_2020.html,298,7,0
dlya_professionalov/events/master_klass_danogips_i_graco_rostov_na_donu.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/master_klass_danogips_i_graco_rostov_na_donu.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/master_klass_danogips_i_graco_rostov_na_donu.html,305,7,0
dlya_professionalov/events/aktualnyie_trendyi_v_otdelochnyix_rabotax_moskva_29.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/aktualnyie_trendyi_v_otdelochnyix_rabotax_moskva_29.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/aktualnyie_trendyi_v_otdelochnyix_rabotax_moskva_29.html,301,3,1
dlya_professionalov/events/danogips_tula_05_07_18.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/danogips_tula_05_07_18.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/danogips_tula_05_07_18.html,300,7,0
dlya_professionalov/events/sibirskij_dano_probeg.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/sibirskij_dano_probeg.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/sibirskij_dano_probeg.html,305,7,0
dlya_professionalov/events/materialyi_dlya_finishnoj_otdelki_i_novinki_danogips.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/materialyi_dlya_finishnoj_otdelki_i_novinki_danogips.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/materialyi_dlya_finishnoj_otdelki_i_novinki_danogips.html,296,7,0
dlya_professionalov/events/master_klass_po_texnologiyam_professionalnoj_otdelki_2021_pskov.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/master_klass_po_texnologiyam_professionalnoj_otdelki_2021_pskov.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/master_klass_po_texnologiyam_professionalnoj_otdelki_2021_pskov.html,294,7,0
dlya_professionalov/events/sovremennyie_materialyi_i_texnologii_malyarnyix_rabot.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/sovremennyie_materialyi_i_texnologii_malyarnyix_rabot.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/sovremennyie_materialyi_i_texnologii_malyarnyix_rabot.html,296,7,0
dlya_professionalov/events/master_klass_v_tumeni_16_12_2020.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/master_klass_v_tumeni_16_12_2020.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/master_klass_v_tumeni_16_12_2020.html,298,7,0
dlya_professionalov/events/danogips_nvs_27_09_18.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/danogips_nvs_27_09_18.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/danogips_nvs_27_09_18.html,301,7,0
dlya_professionalov/events/master_klass_po_texnologiyam_professionalnoj_otdelki_penza.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/master_klass_po_texnologiyam_professionalnoj_otdelki_penza.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/master_klass_po_texnologiyam_professionalnoj_otdelki_penza.html,294,7,0
dlya_professionalov/events/danogips_spb_09_08_18.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/danogips_spb_09_08_18.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/danogips_spb_09_08_18.html,302,7,3
dlya_professionalov/events/mexanizacziya_i_materialyi_dlya_finishnoj_otdelki_petrozavodsk.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/mexanizacziya_i_materialyi_dlya_finishnoj_otdelki_petrozavodsk.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/mexanizacziya_i_materialyi_dlya_finishnoj_otdelki_petrozavodsk.html,307,7,0
dlya_professionalov/events/mexanizacziya_i_materialyi_dlya_finishnoj_otdelki_vladivostok.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/mexanizacziya_i_materialyi_dlya_finishnoj_otdelki_vladivostok.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/mexanizacziya_i_materialyi_dlya_finishnoj_otdelki_vladivostok.html,316,7,0
dlya_professionalov/events/danogips_pyatigorsk_30_05_2018.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/danogips_pyatigorsk_30_05_2018.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/danogips_pyatigorsk_30_05_2018.html,303,7,3
dlya_professionalov/events/seminar_ot_kompanii_danogips.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/seminar_ot_kompanii_danogips.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/seminar_ot_kompanii_danogips.html,294,7,0
dlya_professionalov/events/prakticheskij_master_klass_po_teme_aktualnyie_trendyi_otdelochnyix_rabot_tula.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/prakticheskij_master_klass_po_teme_aktualnyie_trendyi_otdelochnyix_rabot_tula.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/prakticheskij_master_klass_po_teme_aktualnyie_trendyi_otdelochnyix_rabot_tula.html,295,3,0
dlya_professionalov/events/prakticheskij_master_klass_kompanii_danogips_i_czentra_malyarnogo_masterstva_promaler_moskva.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/prakticheskij_master_klass_kompanii_danogips_i_czentra_malyarnogo_masterstva_promaler_moskva.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/prakticheskij_master_klass_kompanii_danogips_i_czentra_malyarnogo_masterstva_promaler_moskva.html,306,7,0
dlya_professionalov/events/master_klass_po_texnologiyam_professionalnoj_otdelki_16_10_2020.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/master_klass_po_texnologiyam_professionalnoj_otdelki_16_10_2020.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/master_klass_po_texnologiyam_professionalnoj_otdelki_16_10_2020.html,297,7,0
dlya_professionalov/events/danogips_omsk_06_03_2019.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/danogips_omsk_06_03_2019.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/danogips_omsk_06_03_2019.html,300,7,0
dlya_professionalov/events/primenenie_materialov_danogips_v_texnologiyax_professionalnoj_otdelki_12092019.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/primenenie_materialov_danogips_v_texnologiyax_professionalnoj_otdelki_12092019.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/primenenie_materialov_danogips_v_texnologiyax_professionalnoj_otdelki_12092019.html,308,7,0
dlya_professionalov/events/danogips_bryanks_19_10_2017.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/danogips_bryanks_19_10_2017.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/danogips_bryanks_19_10_2017.html,301,7,0
dlya_professionalov/events/12_marta_2020_g._s_1000_v_shyimkente_projdet_master_klass_po_texnologiyam_professionalnoj_otdelki.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/12_marta_2020_g._s_1000_v_shyimkente_projdet_master_klass_po_texnologiyam_professionalnoj_otdelki.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/12_marta_2020_g._s_1000_v_shyimkente_projdet_master_klass_po_texnologiyam_professionalnoj_otdelki.html,301,7,0
dlya_professionalov/events/aktualnyie_trendyi_v_shtukaturnyix_i_otdelochnyix_rabotax_prezentacziya_novinok_danogips_chelyabinsk.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/aktualnyie_trendyi_v_shtukaturnyix_i_otdelochnyix_rabotax_prezentacziya_novinok_danogips_chelyabinsk.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/aktualnyie_trendyi_v_shtukaturnyix_i_otdelochnyix_rabotax_prezentacziya_novinok_danogips_chelyabinsk.html,336,7,0
dlya_professionalov/events/sekretyi_priklejki_stekloxolsta_mexanizirovannyim_sposobom_23_spb.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/sekretyi_priklejki_stekloxolsta_mexanizirovannyim_sposobom_23_spb.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/sekretyi_priklejki_stekloxolsta_mexanizirovannyim_sposobom_23_spb.html,300,7,1
dlya_professionalov/events/seminar_danogips_chelyabinsk.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/seminar_danogips_chelyabinsk.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/seminar_danogips_chelyabinsk.html,298,7,0
dlya_professionalov/events/danogips_eka_27_09_18.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/danogips_eka_27_09_18.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/danogips_eka_27_09_18.html,306,7,3
dlya_professionalov/events/seminar_danogips_i_aspro_kurgan.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/seminar_danogips_i_aspro_kurgan.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/seminar_danogips_i_aspro_kurgan.html,308,7,0
dlya_professionalov/events/danogips_chelyabinsk_01_08_18.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/danogips_chelyabinsk_01_08_18.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/danogips_chelyabinsk_01_08_18.html,301,7,0
dlya_professionalov/events/danogips_vladivostok_17_05_18.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/danogips_vladivostok_17_05_18.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/danogips_vladivostok_17_05_18.html,300,7,3
dlya_professionalov/events/danogips_spb_7_12_2017.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/danogips_spb_7_12_2017.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/danogips_spb_7_12_2017.html,303,9,1
dlya_professionalov/events/danogips_tomsk_28_03_2019.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/danogips_tomsk_28_03_2019.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/danogips_tomsk_28_03_2019.html,300,7,0
dlya_professionalov/events/danogips_belgorod_25_04_18.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/danogips_belgorod_25_04_18.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/danogips_belgorod_25_04_18.html,299,7,0
dlya_professionalov/events/seminar_danogips.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/seminar_danogips.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/seminar_danogips.html,303,7,0
"dlya_professionalov/events/malyarnyij_instrument_pod_kontrolem_sborka,_nastrojka,_obsluzhivanie_avd.html","/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/malyarnyij_instrument_pod_kontrolem_sborka,_nastrojka,_obsluzhivanie_avd.html","/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/malyarnyij_instrument_pod_kontrolem_sborka,_nastrojka,_obsluzhivanie_avd.html",299,7,1
"dlya_professionalov/events/master_klass_ot_kompanij_danogips_,_aspro_i_texnonikol_ufa.html","/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/master_klass_ot_kompanij_danogips_,_aspro_i_texnonikol_ufa.html","/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/master_klass_ot_kompanij_danogips_,_aspro_i_texnonikol_ufa.html",302,7,0
dlya_professionalov/events/danogips_izhevsk_06_03_2019.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/danogips_izhevsk_06_03_2019.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/danogips_izhevsk_06_03_2019.html,300,7,0
dlya_professionalov/events/ceminar_po_vyisokokachestvennoj_otdelke_surgut.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/ceminar_po_vyisokokachestvennoj_otdelke_surgut.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/ceminar_po_vyisokokachestvennoj_otdelke_surgut.html,295,7,0
dlya_professionalov/events/materialyi_dlya_finishnoj_i_dekorativnoj_otdelki.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/events/materialyi_dlya_finishnoj_i_dekorativnoj_otdelki.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/events/materialyi_dlya_finishnoj_i_dekorativnoj_otdelki.html,298,7,0
